! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                        NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF14_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
20.740624                Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-3.002653                alpha0      ! 0-lift angle of attack, depends on airfoil.
13.409444                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-10.404161               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
8.054738                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.971745                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.297918                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.014811                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.082690                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
344                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
   -61.000 -0.409994  1.244064  0.299905
   -60.000 -0.418811  1.220047  0.293585
   -59.000 -0.427302  1.195534  0.287245
   -58.000 -0.435454  1.170556  0.280894
   -57.000 -0.443252  1.145141  0.274541
   -56.000 -0.450682  1.119321  0.268193
   -55.000 -0.457729  1.093126  0.261858
   -54.000 -0.464378  1.066588  0.255542
   -53.000 -0.470614  1.039738  0.249252
   -52.000 -0.476422  1.012610  0.242995
   -51.000 -0.481788  0.985235  0.236776
   -50.000 -0.486697  0.957646  0.230601
   -49.000 -0.491133  0.929878  0.224474
   -48.000 -0.495082  0.901963  0.218400
   -47.000 -0.498529  0.873934  0.212384
   -46.000 -0.501460  0.845826  0.206428
   -45.000 -0.503863  0.817672  0.200536
   -44.000 -0.505722  0.789507  0.194711
   -43.000 -0.507026  0.761364  0.188954
   -42.000 -0.507763  0.733277  0.183269
   -41.000 -0.507921  0.705281  0.177656
   -40.000 -0.507490  0.677408  0.172118
   -39.000 -0.506461  0.649692  0.166654
   -38.000 -0.504827  0.622167  0.161266
   -37.000 -0.502580  0.594865  0.155955
   -36.000 -0.499718  0.567820  0.150721
   -35.000 -0.496236  0.541063  0.145564
   -34.000 -0.492138  0.514626  0.140486
   -33.000 -0.487426  0.488541  0.135486
   -32.000 -0.482109  0.462837  0.130566
   -31.000 -0.476201  0.437546  0.125637
   -30.000 -0.469723  0.412696  0.115779
   -29.000 -0.462704  0.388314  0.105921
   -28.000 -0.455186  0.364427  0.096064
   -27.000 -0.447226  0.341061  0.086206
   -26.000 -0.438903  0.318238  0.076348
   -25.000 -0.430327  0.295980  0.066491
   -24.000 -0.421650  0.274303  0.056633
   -23.000 -0.413088  0.253221  0.046775
   -22.000 -0.404946  0.232741  0.036917
   -21.000 -0.397672  0.212862  0.027060
   -20.000 -0.391925  0.193571  0.017202
   -19.000 -0.388701  0.174837  0.007344
   -18.000 -0.389536  0.156603 -0.002513
   -17.000 -0.396827  0.138772 -0.012371
   -16.500 -1.137500  0.077370 -0.017300
    -5.500 -0.354700  0.007850 -0.067400
    -1.500  0.167500  0.006410 -0.079300
    -1.000  0.232400  0.006320 -0.080600
    -0.500  0.306800  0.004600 -0.085600
     0.000  0.370400  0.004840 -0.086900
     0.500  0.435600  0.004740 -0.088100
     1.000  0.489600  0.006740 -0.088300
     1.500  0.552800  0.006930 -0.089200
     2.000  0.615700  0.007120 -0.090100
     2.500  0.678600  0.007310 -0.091000
     8.500  1.389200  0.012760 -0.094000
    13.000  1.562100  0.042890 -0.078800
    14.000  0.554599  0.099764 -0.085483
    15.000  0.561339  0.114629 -0.092165
    16.000  0.576819  0.130085 -0.098848
    17.000  0.597061  0.146230 -0.105530
    18.000  0.619976  0.163112 -0.112213
    19.000  0.644400  0.180747 -0.118895
    20.000  0.669648  0.199141 -0.125578
    21.000  0.695291  0.218284 -0.132260
    22.000  0.721049  0.238165 -0.138943
    23.000  0.746726  0.258767 -0.145625
    24.000  0.772180  0.280069 -0.152308
    25.000  0.797301  0.302050 -0.158990
    26.000  0.822000  0.324685 -0.165673
    27.000  0.846205  0.347949 -0.172355
    28.000  0.869849  0.371816 -0.179038
    29.000  0.892877  0.396258 -0.185996
    30.000  0.915235  0.421245 -0.192981
    31.000  0.936876  0.446750 -0.199983
    32.000  0.957753  0.472740 -0.206993
    33.000  0.977824  0.499186 -0.214001
    34.000  0.997048  0.526056 -0.221001
    35.000  1.015385  0.553317 -0.227982
    36.000  1.032799  0.580937 -0.234938
    37.000  1.049252  0.608881 -0.241859
    38.000  1.064710  0.637117 -0.248737
    39.000  1.079140  0.665610 -0.255565
    40.000  1.092510  0.694326 -0.262334
    41.000  1.104789  0.723229 -0.269038
    42.000  1.115949  0.752284 -0.275667
    43.000  1.125962  0.781457 -0.282216
    44.000  1.134803  0.810711 -0.288677
    45.000  1.142445  0.840010 -0.295044
    46.000  1.148868  0.869320 -0.301309
    47.000  1.154048  0.898603 -0.307466
    48.000  1.157967  0.927824 -0.313510
    49.000  1.160606  0.956948 -0.319435
    50.000  1.161949  0.985938 -0.325236
    51.000  1.161982  1.014760 -0.330907
    52.000  1.160691  1.043376 -0.336445
    53.000  1.158066  1.071754 -0.341844
    54.000  1.154098  1.099856 -0.347102
    55.000  1.148779  1.127650 -0.352216
    56.000  1.142104  1.155100 -0.357181
    57.000  1.134071  1.182173 -0.361996
    58.000  1.124677  1.208835 -0.366659
    59.000  1.113923  1.235054 -0.371169
    60.000  1.101813  1.260798 -0.375524
    61.000  1.088350  1.286033 -0.379724
    62.000  1.073542  1.310730 -0.383769
    63.000  1.057398  1.334858 -0.387659
    64.000  1.039929  1.358386 -0.391396
    65.000  1.021147  1.381286 -0.394979
    66.000  1.001069  1.403530 -0.398411
    67.000  0.979711  1.425089 -0.401695
    68.000  0.957092  1.445938 -0.404832
    69.000  0.933235  1.466050 -0.407826
    70.000  0.908162  1.485400 -0.410681
    71.000  0.881899  1.503965 -0.413398
    72.000  0.854474  1.521721 -0.415984
    73.000  0.825917  1.538646 -0.418441
    74.000  0.796258  1.554720 -0.420776
    75.000  0.765531  1.569923 -0.422992
    76.000  0.733772  1.584234 -0.425094
    77.000  0.701018  1.597638 -0.427089
    78.000  0.667308  1.610117 -0.428981
    79.000  0.632683  1.621655 -0.430776
    80.000  0.597185  1.632239 -0.432480
    81.000  0.560860  1.641855 -0.434099
    82.000  0.523751  1.650491 -0.435638
    83.000  0.485908  1.658136 -0.437104
    84.000  0.447379  1.664782 -0.438502
    85.000  0.408213  1.670419 -0.439837
    86.000  0.368464  1.675041 -0.441116
    87.000  0.328184  1.678641 -0.442343
    88.000  0.287428  1.681217 -0.443524
    89.000  0.246249  1.682763 -0.444664
    90.000  0.204705  1.683279 -0.445767
    91.000  0.162854  1.682764 -0.446839
    92.000  0.120752  1.681218 -0.447883
    93.000  0.078459  1.678643 -0.448902
    94.000  0.036035  1.675042 -0.449900
    95.000 -0.006461  1.670421 -0.450880
    96.000 -0.048967  1.664784 -0.451845
    97.000 -0.091424  1.658139 -0.452795
    98.000 -0.133770  1.650494 -0.453733
    99.000 -0.175943  1.641858 -0.454660
   100.000 -0.217883  1.632243 -0.455575
   101.000 -0.259527  1.621660 -0.456479
   102.000 -0.300999  1.610122 -0.457381
   103.000 -0.341877  1.597644 -0.458260
   104.000 -0.382278  1.584241 -0.459123
   105.000 -0.422143  1.569929 -0.459968
   106.000 -0.461412  1.554728 -0.460792
   107.000 -0.500028  1.538654 -0.461590
   108.000 -0.537931  1.521729 -0.462359
   109.000 -0.575067  1.503974 -0.463092
   110.000 -0.611379  1.485410 -0.463786
   111.000 -0.646814  1.466060 -0.464433
   112.000 -0.681317  1.445949 -0.465026
   113.000 -0.714839  1.425101 -0.465560
   114.000 -0.747328  1.403542 -0.466025
   115.000 -0.778736  1.381299 -0.466414
   116.000 -0.809017  1.358400 -0.466718
   117.000 -0.838126  1.334873 -0.466929
   118.000 -0.866019  1.310746 -0.467036
   119.000 -0.892657  1.286050 -0.467030
   120.000 -0.918000  1.260816 -0.466902
   121.000 -0.942011  1.235074 -0.466640
   122.000 -0.964656  1.208856 -0.466235
   123.000 -0.985904  1.182194 -0.465676
   124.000 -1.005725  1.155123 -0.464953
   125.000 -1.024091  1.127674 -0.464055
   126.000 -1.040979  1.099882 -0.462971
   127.000 -1.056366  1.071781 -0.461690
   128.000 -1.070234  1.043406 -0.460204
   129.000 -1.082565  1.014791 -0.458500
   130.000 -1.093346  0.985971 -0.456570
   131.000 -1.102568  0.956983 -0.454404
   132.000 -1.110220  0.927862 -0.451992
   133.000 -1.116300  0.898643 -0.449326
   134.000 -1.120803  0.869363 -0.446398
   135.000 -1.123733  0.840056 -0.443200
   136.000 -1.125092  0.810760 -0.439724
   137.000 -1.124888  0.781510 -0.435964
   138.000 -1.123130  0.752341 -0.431915
   139.000 -1.119833  0.723290 -0.427572
   140.000 -1.115012  0.694392 -0.422930
   141.000 -1.108687  0.665682 -0.417986
   142.000 -1.100883  0.637195 -0.412739
   143.000 -1.091624  0.608965 -0.407188
   144.000 -1.080942  0.581028 -0.401332
   145.000 -1.068871  0.553417 -0.395174
   146.000 -1.055449  0.526165 -0.388716
   147.000 -1.040720  0.499306 -0.381962
   148.000 -1.024733  0.472872 -0.374921
   149.000 -1.007542  0.446895 -0.367600
   150.000 -0.989211  0.421407 -0.360012
   151.000 -0.969813  0.396438 -0.352171
   152.000 -0.949432  0.372018 -0.344098
   153.000 -0.928171  0.348177 -0.335819
   154.000 -0.906158  0.324943 -0.327368
   155.000 -0.883553  0.302344 -0.318791
   156.000 -0.860566  0.280408 -0.310152
   157.000 -0.837486  0.259160 -0.301543
   158.000 -0.814719  0.238626 -0.293094
   159.000 -0.792864  0.218829 -0.285006
   160.000 -0.772836  0.199795 -0.277589
   161.000 -0.756089  0.181545 -0.271341
   162.000 -0.745014  0.164100 -0.267090
   163.000 -0.743650  0.147482 -0.266247
   164.000 -0.758876  0.131710 -0.271234
   165.000 -0.801927  0.116802 -0.286037
   166.000 -0.888012  0.102776 -0.316132
   167.000 -1.024745  0.089648 -0.364487
   168.000 -1.177128  0.077432 -0.419160
   169.000 -1.256615  0.066144 -0.448900
   170.000 -1.220563  0.055796 -0.437958
   171.000 -1.119336  0.046400 -0.403557
   172.000 -1.004880  0.037966 -0.363993
   173.000 -0.890121  0.030503 -0.323884
   174.000 -0.775362  0.024020 -0.283355
   175.000 -0.660603  0.018524 -0.242426
   176.000 -0.545844  0.014020 -0.201115
   177.000 -0.431086  0.010513 -0.159440
   178.000 -0.316327  0.008006 -0.117421
   179.000 -0.201568  0.006502 -0.075076
   180.000 -0.086809  0.006000 -0.032146
